"Date","Price","Open","High","Low","Change %"
"Feb 23, 2021","12.162","12.162","12.162","12.162","-0.58%"
"Feb 22, 2021","12.233","12.233","12.233","12.233","-1.82%"
"Feb 19, 2021","12.460","12.460","12.460","12.460","-0.30%"
"Feb 18, 2021","12.497","12.497","12.497","12.497","-0.68%"
"Feb 17, 2021","12.582","12.582","12.582","12.582","-0.51%"
"Feb 16, 2021","12.646","12.646","12.646","12.646","-0.09%"
"Feb 15, 2021","12.658","12.658","12.658","12.658","0.00%"
"Feb 12, 2021","12.657","12.657","12.657","12.657","0.85%"
"Feb 11, 2021","12.551","12.551","12.551","12.551","0.74%"
"Feb 10, 2021","12.458","12.458","12.458","12.458","-0.14%"
"Feb 09, 2021","12.476","12.476","12.476","12.476","0.23%"
"Feb 08, 2021","12.447","12.447","12.447","12.447","0.23%"
"Feb 05, 2021","12.418","12.418","12.418","12.418","0.42%"
"Feb 04, 2021","12.367","12.367","12.367","12.367","0.53%"
"Feb 03, 2021","12.302","12.302","12.302","12.302","0.36%"
"Feb 02, 2021","12.258","12.258","12.258","12.258","1.71%"
"Feb 01, 2021","12.052","12.052","12.052","12.052","1.93%"
"Jan 29, 2021","11.824","11.824","11.824","11.824","-1.60%"
"Jan 28, 2021","12.016","12.016","12.016","12.016","0.96%"
"Jan 27, 2021","11.901","11.901","11.901","11.901","-1.65%"
"Jan 26, 2021","12.101","12.101","12.101","12.101","-0.12%"
"Jan 25, 2021","12.116","12.116","12.116","12.116","-0.04%"
"Jan 22, 2021","12.121","12.121","12.121","12.121","0.25%"
"Jan 21, 2021","12.090","12.090","12.090","12.090","-0.09%"
"Jan 20, 2021","12.100","12.100","12.100","12.100","1.19%"
"Jan 19, 2021","11.958","11.958","11.958","11.958","0.64%"
"Jan 18, 2021","11.881","11.881","11.881","11.881","0.41%"
"Jan 15, 2021","11.833","11.833","11.833","11.833","-1.08%"
"Jan 14, 2021","11.962","11.962","11.962","11.962","0.43%"
"Jan 13, 2021","11.910","11.910","11.910","11.910","0.23%"
"Jan 12, 2021","11.883","11.883","11.883","11.883","0.07%"
"Jan 11, 2021","11.875","11.875","11.875","11.875","-0.31%"
"Jan 08, 2021","11.912","11.912","11.912","11.912","1.25%"
"Jan 07, 2021","11.765","11.765","11.765","11.765","1.70%"
"Jan 06, 2021","11.568","11.568","11.568","11.568","-0.58%"
"Jan 05, 2021","11.636","11.636","11.636","11.636","0.82%"
"Jan 04, 2021","11.541","11.541","11.541","11.541","-0.77%"
"Dec 31, 2020","11.630","11.630","11.630","11.630","0.07%"
"Dec 30, 2020","11.622","11.622","11.622","11.622","0.35%"
"Dec 29, 2020","11.582","11.582","11.582","11.582","-0.02%"
"Dec 28, 2020","11.584","11.584","11.584","11.584","0.31%"
"Dec 24, 2020","11.548","11.548","11.548","11.548","-0.35%"
"Dec 23, 2020","11.588","11.588","11.588","11.588","0.22%"
"Dec 22, 2020","11.563","11.563","11.563","11.563","0.50%"
"Dec 21, 2020","11.505","11.505","11.505","11.505","-0.25%"
"Dec 18, 2020","11.534","11.534","11.534","11.534","0.22%"
"Dec 17, 2020","11.509","11.509","11.509","11.509","0.31%"
"Dec 16, 2020","11.473","11.473","11.473","11.473","0.51%"
"Dec 15, 2020","11.415","11.415","11.415","11.415","0.72%"
"Dec 14, 2020","11.333","11.333","11.333","11.333","0.08%"
"Dec 11, 2020","11.324","11.324","11.324","11.324","-0.38%"
"Dec 10, 2020","11.367","11.367","11.367","11.367","0.09%"
"Dec 09, 2020","11.357","11.357","11.357","11.357","-0.39%"
"Dec 07, 2020","11.402","11.402","11.402","11.402","0.33%"
"Dec 04, 2020","11.364","11.364","11.364","11.364","0.75%"
"Dec 03, 2020","11.279","11.279","11.279","11.279","-0.34%"
"Dec 02, 2020","11.318","11.318","11.318","11.318","0.03%"
"Nov 30, 2020","11.315","11.315","11.315","11.315","-0.91%"
"Nov 27, 2020","11.419","11.419","11.419","11.419","0.48%"
"Nov 26, 2020","11.365","11.365","11.365","11.365","0.09%"
"Nov 25, 2020","11.355","11.355","11.355","11.355","0.19%"
"Nov 24, 2020","11.334","11.334","11.334","11.334","0.50%"
"Nov 23, 2020","11.278","11.278","11.278","11.278","-0.59%"
"Nov 20, 2020","11.345","11.345","11.345","11.345","0.38%"
"Nov 19, 2020","11.302","11.302","11.302","11.302","0.67%"
"Nov 18, 2020","11.227","11.227","11.227","11.227","-0.38%"
"Nov 17, 2020","11.270","11.270","11.270","11.270","-0.35%"
"Nov 16, 2020","11.310","11.310","11.310","11.310","0.20%"
"Nov 13, 2020","11.287","11.287","11.287","11.287","0.38%"
"Nov 12, 2020","11.244","11.244","11.244","11.244","-0.62%"
"Nov 11, 2020","11.314","11.314","11.314","11.314","1.86%"
"Nov 10, 2020","11.107","11.107","11.107","11.107","-0.84%"
"Nov 09, 2020","11.201","11.201","11.201","11.201","-0.65%"
"Nov 06, 2020","11.274","11.274","11.274","11.274","0.00%"
"Nov 05, 2020","11.274","11.274","11.274","11.274","1.01%"
"Nov 04, 2020","11.161","11.161","11.161","11.161","2.74%"
"Nov 03, 2020","10.863","10.863","10.863","10.863","0.59%"
"Nov 02, 2020","10.799","10.799","10.799","10.799","1.01%"
"Oct 30, 2020","10.691","10.691","10.691","10.691","-1.19%"
"Oct 29, 2020","10.820","10.820","10.820","10.820","0.72%"
"Oct 28, 2020","10.743","10.743","10.743","10.743","-2.29%"
"Oct 27, 2020","10.995","10.995","10.995","10.995","-0.15%"
"Oct 26, 2020","11.011","11.011","11.011","11.011","-1.70%"
"Oct 23, 2020","11.201","11.201","11.201","11.201","0.28%"
"Oct 22, 2020","11.170","11.170","11.170","11.170","-0.11%"
"Oct 21, 2020","11.182","11.182","11.182","11.182","-0.75%"
"Oct 20, 2020","11.266","11.266","11.266","11.266","-0.19%"
"Oct 19, 2020","11.288","11.288","11.288","11.288","-1.07%"
"Oct 16, 2020","11.410","11.410","11.410","11.410","0.48%"
"Oct 15, 2020","11.356","11.356","11.356","11.356","-0.77%"
"Oct 14, 2020","11.444","11.444","11.444","11.444","-0.42%"
"Oct 13, 2020","11.492","11.492","11.492","11.492","0.13%"
"Oct 12, 2020","11.477","11.477","11.477","11.477","1.40%"
"Oct 09, 2020","11.319","11.319","11.319","11.319","0.76%"
"Oct 08, 2020","11.234","11.234","11.234","11.234","0.49%"
"Oct 07, 2020","11.179","11.179","11.179","11.179","0.77%"
"Oct 06, 2020","11.094","11.094","11.094","11.094","0.25%"
"Oct 02, 2020","11.066","11.066","11.066","11.066","-0.91%"
"Oct 01, 2020","11.168","11.168","11.168","11.168","0.75%"
"Sep 30, 2020","11.085","11.085","11.085","11.085","0.11%"
"Sep 29, 2020","11.073","11.073","11.073","11.073","-0.16%"
"Sep 28, 2020","11.091","11.091","11.091","11.091","1.35%"
"Sep 25, 2020","10.943","10.943","10.943","10.943","0.89%"
"Sep 24, 2020","10.847","10.847","10.847","10.847","0.07%"
"Sep 23, 2020","10.839","10.839","10.839","10.839","-0.89%"
"Sep 22, 2020","10.936","10.936","10.936","10.936","1.04%"
"Sep 21, 2020","10.823","10.823","10.823","10.823","-0.89%"
"Sep 18, 2020","10.920","10.920","10.920","10.920","-0.66%"
"Sep 17, 2020","10.992","10.992","10.992","10.992","-0.44%"
"Sep 16, 2020","11.041","11.041","11.041","11.041","-0.35%"
"Sep 15, 2020","11.080","11.080","11.080","11.080","0.68%"
"Sep 14, 2020","11.005","11.005","11.005","11.005","0.47%"
"Sep 11, 2020","10.954","10.954","10.954","10.954","-0.08%"
"Sep 10, 2020","10.963","10.963","10.963","10.963","-1.33%"
"Sep 09, 2020","11.111","11.111","11.111","11.111","1.81%"
"Sep 08, 2020","10.914","10.914","10.914","10.914","-1.63%"
"Sep 07, 2020","11.095","11.095","11.095","11.095","0.76%"
"Sep 04, 2020","11.011","11.011","11.011","11.011","-1.34%"
"Sep 03, 2020","11.161","11.161","11.161","11.161","-2.24%"
"Sep 02, 2020","11.417","11.417","11.417","11.417","2.31%"
"Sep 01, 2020","11.159","11.159","11.159","11.159","0.22%"
"Aug 31, 2020","11.134","11.134","11.134","11.134","-0.14%"
"Aug 28, 2020","11.150","11.150","11.150","11.150","-0.57%"
"Aug 27, 2020","11.214","11.214","11.214","11.214","-0.56%"
"Aug 26, 2020","11.277","11.277","11.277","11.277","1.50%"
"Aug 25, 2020","11.110","11.110","11.110","11.110","0.29%"
"Aug 24, 2020","11.078","11.078","11.078","11.078","0.79%"
"Aug 21, 2020","10.991","10.991","10.991","10.991","0.30%"
"Aug 20, 2020","10.958","10.958","10.958","10.958","0.22%"
"Aug 19, 2020","10.934","10.934","10.934","10.934","0.05%"
"Aug 18, 2020","10.928","10.928","10.928","10.928","-0.31%"
"Aug 17, 2020","10.962","10.962","10.962","10.962","0.22%"
"Aug 14, 2020","10.938","10.938","10.938","10.938","-0.57%"
"Aug 13, 2020","11.001","11.001","11.001","11.001","-0.30%"
"Aug 12, 2020","11.034","11.034","11.034","11.034","1.11%"
"Aug 11, 2020","10.913","10.913","10.913","10.913","-0.13%"
"Aug 10, 2020","10.927","10.927","10.927","10.927","-0.21%"
"Aug 07, 2020","10.950","10.950","10.950","10.950","-0.19%"
"Aug 06, 2020","10.971","10.971","10.971","10.971","0.46%"
"Aug 05, 2020","10.921","10.921","10.921","10.921","-0.11%"
"Aug 04, 2020","10.933","10.933","10.933","10.933","-0.03%"
"Aug 03, 2020","10.936","10.936","10.936","10.936","1.40%"
"Jul 31, 2020","10.785","10.785","10.785","10.785","-0.28%"
"Jul 30, 2020","10.815","10.815","10.815","10.815","-1.04%"
"Jul 29, 2020","10.929","10.929","10.929","10.929","0.93%"
"Jul 28, 2020","10.828","10.828","10.828","10.828","-0.03%"
"Jul 27, 2020","10.831","10.831","10.831","10.831","0.05%"
"Jul 24, 2020","10.826","10.826","10.826","10.826","-1.11%"
"Jul 23, 2020","10.947","10.947","10.947","10.947","-0.61%"
"Jul 22, 2020","11.014","11.014","11.014","11.014","-0.40%"
"Jul 21, 2020","11.058","11.058","11.058","11.058","-0.08%"
"Jul 20, 2020","11.067","11.067","11.067","11.067","1.09%"
"Jul 17, 2020","10.948","10.948","10.948","10.948","0.16%"
"Jul 16, 2020","10.931","10.931","10.931","10.931","-0.30%"
"Jul 15, 2020","10.964","10.964","10.964","10.964","0.50%"
"Jul 14, 2020","10.909","10.909","10.909","10.909","-0.27%"
"Jul 13, 2020","10.939","10.939","10.939","10.939","-0.38%"
"Jul 10, 2020","10.981","10.981","10.981","10.981","0.52%"
"Jul 09, 2020","10.924","10.924","10.924","10.924","-0.10%"
"Jul 08, 2020","10.935","10.935","10.935","10.935","0.05%"
"Jul 07, 2020","10.930","10.930","10.930","10.930","-0.19%"
"Jul 06, 2020","10.951","10.951","10.951","10.951","0.58%"
"Jul 03, 2020","10.888","10.888","10.888","10.888","-0.14%"
"Jul 02, 2020","10.903","10.903","10.903","10.903","0.91%"
"Jul 01, 2020","10.805","10.805","10.805","10.805","0.43%"
"Jun 30, 2020","10.759","10.759","10.759","10.759","0.84%"
"Jun 29, 2020","10.669","10.669","10.669","10.669","0.36%"
"Jun 26, 2020","10.631","10.631","10.631","10.631","-0.75%"
"Jun 25, 2020","10.711","10.711","10.711","10.711","0.49%"
"Jun 24, 2020","10.659","10.659","10.659","10.659","-1.94%"
"Jun 23, 2020","10.870","10.870","10.870","10.870","0.44%"
"Jun 22, 2020","10.822","10.822","10.822","10.822","-0.18%"
"Jun 19, 2020","10.842","10.842","10.842","10.842","0.42%"
"Jun 18, 2020","10.797","10.797","10.797","10.797","-0.95%"
"Jun 17, 2020","10.901","10.901","10.901","10.901","0.84%"
"Jun 16, 2020","10.810","10.810","10.810","10.810","1.62%"
"Jun 15, 2020","10.638","10.638","10.638","10.638","0.22%"
"Jun 12, 2020","10.615","10.615","10.615","10.615","-2.53%"
"Jun 09, 2020","10.891","10.891","10.891","10.891","-0.12%"
"Jun 08, 2020","10.904","10.904","10.904","10.904","-0.05%"
"Jun 05, 2020","10.909","10.909","10.909","10.909","1.07%"
"Jun 04, 2020","10.794","10.794","10.794","10.794","-0.52%"
"Jun 03, 2020","10.850","10.850","10.850","10.850","0.86%"
"Jun 02, 2020","10.757","10.757","10.757","10.757","0.67%"
"Jun 01, 2020","10.685","10.685","10.685","10.685","0.14%"
"May 29, 2020","10.670","10.670","10.670","10.670","-0.42%"
"May 28, 2020","10.715","10.715","10.715","10.715","0.78%"
"May 27, 2020","10.632","10.632","10.632","10.632","-0.44%"
"May 26, 2020","10.679","10.679","10.679","10.679","-0.48%"
"May 25, 2020","10.730","10.730","10.730","10.730","1.22%"
"May 22, 2020","10.601","10.601","10.601","10.601","0.41%"
"May 21, 2020","10.558","10.558","10.558","10.558","-0.65%"
"May 20, 2020","10.627","10.627","10.627","10.627","0.83%"
"May 19, 2020","10.540","10.540","10.540","10.540","-0.49%"
"May 18, 2020","10.592","10.592","10.592","10.592","1.65%"
"May 15, 2020","10.420","10.420","10.420","10.420","0.40%"
"May 14, 2020","10.378","10.378","10.378","10.378","-0.12%"
"May 13, 2020","10.390","10.390","10.390","10.390","-0.36%"
"May 12, 2020","10.428","10.428","10.428","10.428","-0.65%"
"May 11, 2020","10.496","10.496","10.496","10.496","0.28%"
"May 08, 2020","10.467","10.467","10.467","10.467","0.78%"
"May 07, 2020","10.386","10.386","10.386","10.386","0.52%"
"May 06, 2020","10.332","10.332","10.332","10.332","-0.44%"
"May 05, 2020","10.378","10.378","10.378","10.378","1.10%"
"May 04, 2020","10.265","10.265","10.265","10.265","-1.73%"
"Apr 30, 2020","10.446","10.446","10.446","10.446","-0.36%"
"Apr 29, 2020","10.484","10.484","10.484","10.484","0.74%"
"Apr 28, 2020","10.407","10.407","10.407","10.407","-0.49%"
"Apr 27, 2020","10.458","10.458","10.458","10.458","0.79%"
"Apr 24, 2020","10.376","10.376","10.376","10.376","0.25%"
"Apr 23, 2020","10.350","10.350","10.350","10.350","0.68%"
"Apr 22, 2020","10.280","10.280","10.280","10.280","0.88%"
"Apr 21, 2020","10.190","10.190","10.190","10.190","-1.32%"
"Apr 20, 2020","10.326","10.326","10.326","10.326","-0.27%"
"Apr 17, 2020","10.354","10.354","10.354","10.354","0.81%"
"Apr 16, 2020","10.271","10.271","10.271","10.271","0.79%"
"Apr 15, 2020","10.191","10.191","10.191","10.191","-0.25%"
"Apr 14, 2020","10.217","10.217","10.217","10.217","0.96%"
"Apr 13, 2020","10.120","10.120","10.120","10.120","0.15%"
"Apr 09, 2020","10.105","10.105","10.105","10.105","0.54%"
"Apr 08, 2020","10.051","10.051","10.051","10.051","0.34%"
"Apr 07, 2020","10.017","10.017","10.017","10.017","-0.06%"
"Apr 06, 2020","10.023","10.023","10.023","10.023","1.66%"
"Apr 03, 2020","9.859","9.859","9.859","9.859","-0.33%"
"Apr 02, 2020","9.892","9.892","9.892","9.892","0.47%"
"Apr 01, 2020","9.846","9.846","9.846","9.846","-1.66%"
"Mar 31, 2020","10.012","10.012","10.012","10.012","-0.08%"
"Mar 30, 2020","10.020","10.020","10.020","10.020","0.87%"
"Mar 27, 2020","9.934","9.934","9.934","9.934","-0.80%"
"Mar 26, 2020","10.014","10.014","10.014","10.014","2.09%"
"Mar 25, 2020","9.809","9.809","9.809","9.809","1.02%"
"Mar 24, 2020","9.710","9.710","9.710","9.710","3.37%"
"Mar 23, 2020","9.393","9.393","9.393","9.393","-1.78%"
"Mar 20, 2020","9.563","9.563","9.563","9.563","0.15%"
"Mar 19, 2020","9.549","9.549","9.549","9.549","1.13%"
"Mar 18, 2020","9.442","9.442","9.442","9.442","-2.11%"
"Mar 17, 2020","9.646","9.646","9.646","9.646","1.87%"
"Mar 16, 2020","9.469","9.469","9.469","9.469","-2.32%"
"Mar 13, 2020","9.694","9.694","9.694","9.694","2.69%"
"Mar 12, 2020","9.440","9.440","9.440","9.440","-8.33%"
"Mar 11, 2020","10.298","10.298","10.298","10.298","-0.45%"
"Mar 10, 2020","10.345","10.345","10.345","10.345","0.17%"
"Mar 09, 2020","10.327","10.327","10.327","10.327","-4.43%"
"Mar 06, 2020","10.806","10.806","10.806","10.806","-2.38%"
"Mar 05, 2020","11.069","11.069","11.069","11.069","-1.34%"
"Mar 04, 2020","11.219","11.219","11.219","11.219","0.54%"
"Mar 03, 2020","11.159","11.159","11.159","11.159","1.12%"
"Mar 02, 2020","11.035","11.035","11.035","11.035","-0.13%"
"Feb 28, 2020","11.049","11.049","11.049","11.049","-1.05%"
"Feb 27, 2020","11.166","11.166","11.166","11.166","-2.86%"
"Feb 26, 2020","11.495","11.495","11.495","11.495","-0.06%"
"Feb 25, 2020","11.502","11.502","11.502","11.502","-1.38%"
"Feb 24, 2020","11.663","11.663","11.663","11.663","-3.37%"
"Feb 21, 2020","12.070","12.070","12.070","12.070","-0.89%"
"Feb 20, 2020","12.179","12.179","12.179","12.179","-0.90%"
"Feb 19, 2020","12.290","12.290","12.290","12.290","0.93%"
"Feb 18, 2020","12.177","12.177","12.177","12.177","-0.07%"
"Feb 17, 2020","12.186","12.186","12.186","12.186","0.09%"
"Feb 14, 2020","12.175","12.175","12.175","12.175","0.12%"
"Feb 13, 2020","12.160","12.160","12.160","12.160","-0.04%"
"Feb 12, 2020","12.165","12.165","12.165","12.165","0.50%"
"Feb 11, 2020","12.104","12.104","12.104","12.104","0.73%"
"Feb 10, 2020","12.016","12.016","12.016","12.016","0.38%"
"Feb 07, 2020","11.970","11.970","11.970","11.970","-0.15%"
"Feb 06, 2020","11.988","11.988","11.988","11.988","0.45%"
"Feb 05, 2020","11.934","11.934","11.934","11.934","0.80%"
"Feb 04, 2020","11.839","11.839","11.839","11.839","1.47%"
"Feb 03, 2020","11.668","11.668","11.668","11.668","0.39%"
"Jan 31, 2020","11.623","11.623","11.623","11.623","-1.07%"
"Jan 30, 2020","11.749","11.749","11.749","11.749","-0.87%"
"Jan 29, 2020","11.852","11.852","11.852","11.852","0.40%"
"Jan 28, 2020","11.805","11.805","11.805","11.805","0.75%"
"Jan 27, 2020","11.717","11.717","11.717","11.717","-1.66%"
"Jan 24, 2020","11.915","11.915","11.915","11.915","0.49%"
"Jan 23, 2020","11.857","11.857","11.857","11.857","-0.13%"
"Jan 22, 2020","11.873","11.873","11.873","11.873","0.03%"
"Jan 21, 2020","11.870","11.870","11.870","11.870","-0.23%"
"Jan 20, 2020","11.897","11.897","11.897","11.897","0.00%"
"Jan 17, 2020","11.897","11.897","11.897","11.897","0.87%"
"Jan 16, 2020","11.794","11.794","11.794","11.794","0.23%"
"Jan 15, 2020","11.767","11.767","11.767","11.767","0.06%"
"Jan 14, 2020","11.760","11.760","11.760","11.760","0.01%"
"Jan 13, 2020","11.759","11.759","11.759","11.759","0.01%"
"Jan 10, 2020","11.758","11.758","11.758","11.758","0.20%"
"Jan 09, 2020","11.734","11.734","11.734","11.734","0.82%"
"Jan 08, 2020","11.638","11.638","11.638","11.638","0.37%"
"Jan 07, 2020","11.595","11.595","11.595","11.595","0.38%"
"Jan 06, 2020","11.551","11.551","11.551","11.551","-0.41%"
"Jan 03, 2020","11.598","11.598","11.598","11.598","-0.20%"
"Jan 02, 2020","11.621","11.621","11.621","11.621","1.03%"
"Dec 31, 2019","11.502","11.502","11.502","11.502","-0.05%"
"Dec 30, 2019","11.508","11.508","11.508","11.508","-0.83%"
"Dec 27, 2019","11.604","11.604","11.604","11.604","-0.06%"
"Dec 26, 2019","11.611","11.611","11.611","11.611","0.13%"
"Dec 24, 2019","11.596","11.596","11.596","11.596","0.00%"
"Dec 23, 2019","11.596","11.596","11.596","11.596","0.09%"
"Dec 20, 2019","11.586","11.586","11.586","11.586","0.70%"
"Dec 19, 2019","11.505","11.505","11.505","11.505","0.20%"
"Dec 18, 2019","11.482","11.482","11.482","11.482","0.13%"
"Dec 17, 2019","11.467","11.467","11.467","11.467","-0.29%"
"Dec 16, 2019","11.500","11.500","11.500","11.500","0.66%"
"Dec 13, 2019","11.425","11.425","11.425","11.425","0.14%"
"Dec 12, 2019","11.409","11.409","11.409","11.409","0.11%"
"Dec 11, 2019","11.396","11.396","11.396","11.396","0.13%"
"Dec 10, 2019","11.381","11.381","11.381","11.381","-0.25%"
"Dec 09, 2019","11.409","11.409","11.409","11.409","-0.12%"
"Dec 06, 2019","11.423","11.423","11.423","11.423","0.73%"
"Dec 05, 2019","11.340","11.340","11.340","11.340","-0.24%"
"Dec 04, 2019","11.367","11.367","11.367","11.367","0.71%"
"Dec 03, 2019","11.287","11.287","11.287","11.287","-0.29%"
"Dec 02, 2019","11.320","11.320","11.320","11.320","-1.26%"
"Nov 29, 2019","11.464","11.464","11.464","11.464","-0.15%"
"Nov 28, 2019","11.481","11.481","11.481","11.481","-0.15%"
"Nov 27, 2019","11.498","11.498","11.498","11.498","0.24%"
"Nov 26, 2019","11.471","11.471","11.471","11.471","-0.03%"
"Nov 25, 2019","11.474","11.474","11.474","11.474","0.93%"
"Nov 22, 2019","11.368","11.368","11.368","11.368","0.23%"
"Nov 21, 2019","11.342","11.342","11.342","11.342","-0.43%"
"Nov 20, 2019","11.391","11.391","11.391","11.391","-0.10%"
"Nov 19, 2019","11.402","11.402","11.402","11.402","0.08%"
"Nov 18, 2019","11.393","11.393","11.393","11.393","-0.07%"
"Nov 15, 2019","11.401","11.401","11.401","11.401","0.28%"
"Nov 14, 2019","11.369","11.369","11.369","11.369","-0.16%"
"Nov 13, 2019","11.387","11.387","11.387","11.387","-0.18%"
"Nov 12, 2019","11.407","11.407","11.407","11.407","0.44%"
"Nov 11, 2019","11.357","11.357","11.357","11.357","-0.20%"
"Nov 08, 2019","11.380","11.380","11.380","11.380","-0.11%"
"Nov 07, 2019","11.393","11.393","11.393","11.393","0.27%"
"Nov 06, 2019","11.362","11.362","11.362","11.362","0.03%"
"Nov 05, 2019","11.359","11.359","11.359","11.359","0.26%"
"Nov 04, 2019","11.330","11.330","11.330","11.330","1.40%"
"Oct 31, 2019","11.174","11.174","11.174","11.174","-0.19%"
"Oct 30, 2019","11.195","11.195","11.195","11.195","-0.06%"
"Oct 29, 2019","11.202","11.202","11.202","11.202","-0.14%"
"Oct 28, 2019","11.218","11.218","11.218","11.218","0.19%"
"Oct 25, 2019","11.197","11.197","11.197","11.197","0.16%"
"Oct 24, 2019","11.179","11.179","11.179","11.179","0.53%"
"Oct 23, 2019","11.120","11.120","11.120","11.120","0.17%"
"Oct 22, 2019","11.101","11.101","11.101","11.101","0.18%"
"Oct 21, 2019","11.081","11.081","11.081","11.081","0.43%"
"Oct 18, 2019","11.034","11.034","11.034","11.034","-0.48%"
"Oct 17, 2019","11.087","11.087","11.087","11.087","-0.14%"
"Oct 16, 2019","11.102","11.102","11.102","11.102","0.00%"
"Oct 15, 2019","11.102","11.102","11.102","11.102","0.35%"
"Oct 14, 2019","11.063","11.063","11.063","11.063","-0.14%"
"Oct 11, 2019","11.078","11.078","11.078","11.078","1.32%"
"Oct 10, 2019","10.934","10.934","10.934","10.934","0.28%"
"Oct 09, 2019","10.904","10.904","10.904","10.904","0.46%"
"Oct 08, 2019","10.854","10.854","10.854","10.854","-0.79%"
"Oct 07, 2019","10.940","10.940","10.940","10.940","0.16%"
"Oct 04, 2019","10.922","10.922","10.922","10.922","0.70%"
"Oct 03, 2019","10.846","10.846","10.846","10.846","0.13%"
"Oct 02, 2019","10.832","10.832","10.832","10.832","-1.71%"
"Oct 01, 2019","11.020","11.020","11.020","11.020","-0.88%"
"Sep 30, 2019","11.118","11.118","11.118","11.118","0.31%"
"Sep 27, 2019","11.084","11.084","11.084","11.084","0.28%"
"Sep 26, 2019","11.053","11.053","11.053","11.053","0.20%"
"Sep 25, 2019","11.031","11.031","11.031","11.031","-0.33%"
"Sep 24, 2019","11.067","11.067","11.067","11.067","-0.30%"
"Sep 23, 2019","11.100","11.100","11.100","11.100","-0.02%"
"Sep 20, 2019","11.102","11.102","11.102","11.102","0.21%"
"Sep 19, 2019","11.079","11.079","11.079","11.079","0.06%"
"Sep 18, 2019","11.072","11.072","11.072","11.072","-0.08%"
"Sep 17, 2019","11.081","11.081","11.081","11.081","-0.25%"
"Sep 16, 2019","11.109","11.109","11.109","11.109","-0.22%"
"Sep 13, 2019","11.134","11.134","11.134","11.134","-0.22%"
"Sep 12, 2019","11.159","11.159","11.159","11.159","0.26%"
"Sep 11, 2019","11.130","11.130","11.130","11.130","0.92%"
"Sep 10, 2019","11.028","11.028","11.028","11.028","-0.18%"
"Sep 09, 2019","11.048","11.048","11.048","11.048","-0.16%"
"Sep 06, 2019","11.066","11.066","11.066","11.066","0.48%"
"Sep 05, 2019","11.013","11.013","11.013","11.013","0.22%"
"Sep 04, 2019","10.989","10.989","10.989","10.989","0.48%"
"Sep 03, 2019","10.936","10.936","10.936","10.936","-0.13%"
"Sep 02, 2019","10.950","10.950","10.950","10.950","0.08%"
"Aug 30, 2019","10.941","10.941","10.941","10.941","0.36%"
"Aug 29, 2019","10.902","10.902","10.902","10.902","0.85%"
"Aug 28, 2019","10.810","10.810","10.810","10.810","-0.02%"
"Aug 27, 2019","10.812","10.812","10.812","10.812","0.69%"
"Aug 26, 2019","10.738","10.738","10.738","10.738","0.19%"
"Aug 23, 2019","10.718","10.718","10.718","10.718","-0.84%"
"Aug 22, 2019","10.809","10.809","10.809","10.809","-0.34%"
"Aug 21, 2019","10.846","10.846","10.846","10.846","0.31%"
"Aug 20, 2019","10.813","10.813","10.813","10.813","-0.04%"
"Aug 19, 2019","10.817","10.817","10.817","10.817","0.07%"
"Aug 16, 2019","10.809","10.809","10.809","10.809","0.70%"
"Aug 14, 2019","10.734","10.734","10.734","10.734","-1.14%"
"Aug 13, 2019","10.858","10.858","10.858","10.858","0.56%"
"Aug 12, 2019","10.797","10.797","10.797","10.797","-0.40%"
"Aug 09, 2019","10.840","10.840","10.840","10.840","-0.70%"
"Aug 08, 2019","10.916","10.916","10.916","10.916","1.37%"
"Aug 07, 2019","10.768","10.768","10.768","10.768","0.27%"
"Aug 06, 2019","10.739","10.739","10.739","10.739","-0.07%"
"Aug 05, 2019","10.746","10.746","10.746","10.746","-1.82%"
"Aug 02, 2019","10.945","10.945","10.945","10.945","-1.93%"
"Aug 01, 2019","11.160","11.160","11.160","11.160","0.36%"
"Jul 31, 2019","11.120","11.120","11.120","11.120","0.22%"
"Jul 30, 2019","11.096","11.096","11.096","11.096","-0.78%"
"Jul 29, 2019","11.183","11.183","11.183","11.183","-0.16%"
"Jul 26, 2019","11.201","11.201","11.201","11.201","0.36%"
"Jul 25, 2019","11.161","11.161","11.161","11.161","-0.42%"
"Jul 24, 2019","11.208","11.208","11.208","11.208","0.30%"
"Jul 23, 2019","11.174","11.174","11.174","11.174","0.65%"
"Jul 22, 2019","11.102","11.102","11.102","11.102","0.05%"
"Jul 19, 2019","11.097","11.097","11.097","11.097","0.04%"
"Jul 18, 2019","11.093","11.093","11.093","11.093","-0.10%"
"Jul 17, 2019","11.104","11.104","11.104","11.104","-0.31%"
"Jul 16, 2019","11.139","11.139","11.139","11.139","0.38%"
"Jul 15, 2019","11.097","11.097","11.097","11.097","0.31%"
"Jul 12, 2019","11.063","11.063","11.063","11.063","-0.03%"
"Jul 11, 2019","11.066","11.066","11.066","11.066","-0.32%"
"Jul 10, 2019","11.101","11.101","11.101","11.101","-0.48%"
"Jul 09, 2019","11.154","11.154","11.154","11.154","-0.17%"
"Jul 08, 2019","11.173","11.173","11.173","11.173","-0.13%"
"Jul 05, 2019","11.188","11.188","11.188","11.188","-0.48%"
"Jul 04, 2019","11.242","11.242","11.242","11.242","0.12%"
"Jul 03, 2019","11.228","11.228","11.228","11.228","0.56%"
"Jul 02, 2019","11.165","11.165","11.165","11.165","0.17%"
"Jul 01, 2019","11.146","11.146","11.146","11.146","0.70%"
